StationID,Longitude,Latitude,Height,Remark,Distance_from_Zurich
8588319,8.630695,47.423846999999995,447,"Brüttisellen, Zentrum",8496.271820075406
8588469,8.65356,47.444199,503,"Nürensdorf, Lindauerstrasse",11254.786015965223
8588502,8.685705,47.456819,580,Kleinikon,14011.985313779438
8588553,8.572058,47.452492,435,"Zürich Flughafen, Fracht",8604.277572587434
8588735,8.700386,47.442258,510,"Grafstal, Engelacher",14003.140565208208
8588736,8.587161,47.454834999999996,447,"Kloten, Ackerstrasse",9227.5430852729
8588737,8.591550999999999,47.454871999999995,447,"Kloten, Geissbergstrasse",9362.769351855744
8588738,8.589925,47.455715999999995,447,"Kloten, Härdlen",9398.944263638932
8588739,8.575892,47.445096,447,"Kloten, Lägernstrasse",7911.123259833344
8588740,8.578750999999999,47.444879,447,"Kloten, Neubrunnenstrasse",7964.266761890358
8588742,8.587556,47.417266999999995,431,"Wallisellen, Bodenackerstrasse",5621.595561621831
8588743,8.588757000000001,47.419495,431,"Wallisellen, Frohheimstrasse",5871.075975610226
8588744,8.585533,47.416856,431,"Wallisellen, Kaserne",5490.422284869467
8588745,8.581944,47.418807,431,"Wallisellen, Steinacker",5503.331534729434
8588984,8.601623,47.251864000000005,409,"Horgen, Gehren",14789.151983150945
8588985,8.598052000000001,47.254689,409,"Horgen, Heubach",14407.349452325447
8589106,8.67232,47.38518,460,"Volketswil, Zimikon",9978.523566019481
8589108,8.582546,47.269147,423,"Oberrieden, Tannenbach",12536.851547710818
8589109,8.586184,47.264415,408,"Horgen, Säntisstrasse",13116.203345136299
8589110,8.584447,47.267194,408,"Horgen, Widmerheim",12783.63034011273
8589111,8.592081,47.260884000000004,408,"Horgen, Gumelenstrasse",13616.27106386068
8589128,8.677387,47.388355,460,"Volketswil, Chammwisen",10391.09884655063
8590200,8.392552,47.393064,431,"Bergdietikon, Baltenschwil",11237.769338621803
8590201,8.389576,47.391127000000004,468,"Bergdietikon, Bergli",11430.503631579131
8590202,8.38813,47.388036,489,"Bergdietikon, Bernold",11501.007473853831
8590203,8.393134,47.394498,426,"Bergdietikon, Dünni",11218.971611423498
8590204,8.390713,47.393214,448,"Bergdietikon, Rietwies",11377.151131013596
8590205,8.385359,47.389363,518,"Bergdietikon, Vorbühl",11723.291017706813
8590217,8.404133,47.404292,389,"Dietikon, Bahnhofstrasse",10645.898947881164
8590218,8.393229,47.407963,389,"Dietikon, Gjuchstrasse",11547.808357605923
8590219,8.403685000000001,47.40515,390,"Dietikon, Kirchplatz",10704.606239156234
8590220,8.394478,47.399281,403,"Dietikon, Marmori-Weiher",11217.730176675623
8590222,8.398173,47.405862,391,"Dietikon, Oetwilerstrasse",11125.099769625132
8590223,8.400697000000001,47.402549,392,"Dietikon, Stadthaus",10845.093147710051
8590241,8.380517999999999,47.394197,548,"Kindhausen AG, Eichholz",12152.307311769366
8590268,8.37952,47.414209,398,"Spreitenbach, ASP",12740.27090184495
8590269,8.359549000000001,47.429472,395,"Spreitenbach, Breiti",14743.146894345928
8590270,8.372085,47.417949,403,"Spreitenbach, Brüel",13403.658011695534
8590271,8.367125,47.419275,411,"Spreitenbach, Dorf",13804.583461497516
8590272,8.369822000000001,47.430254,393,"Spreitenbach, Fegistrasse",14068.874517966551
8590273,8.365513,47.426394,395,"Spreitenbach, Furttalstrasse",14197.903837196645
8590274,8.368884,47.431934000000005,390,"Spreitenbach, Härdlistrasse",14210.614725358872
8590275,8.375475,47.420071,397,"Spreitenbach, IKEA",13243.963605459947
8590276,8.364399,47.427085999999996,395,"Spreitenbach, Interio",14304.569224932437
8590277,8.363111,47.423184,406,"Spreitenbach, Langäcker",14236.476314801559
8590278,8.361189,47.425466,400,"Spreitenbach, Rotzenbühl",14462.034285983324
8590279,8.368775,47.420413,405,"Spreitenbach, Shopping Center",13730.092585779126
8590314,8.367637,47.444825,422,"Würenlos, Büntenstrasse",14950.58614957486
8590317,8.364547,47.441746,418,"Würenlos, Raiffeisenbank",14988.83843390975
8590318,8.479171000000001,47.391129,399,"Zürich, Farbhof",4814.547036486848
8590396,8.357887,47.429207,396,"Spreitenbach, Spreiti West",14847.312944550205
8590397,8.369458999999999,47.422395,400,"Spreitenbach, Center Spreitenb",13758.709715595758
8590461,8.470044999999999,47.4459,436,"Adlikon b. R., Pächterried",9196.164157273115
8590462,8.467058,47.452583000000004,451,"Adlikon b. R., Leematten",9936.455112710208
8590463,8.533806,47.313598,457,"Adliswil, Badstrasse",7196.957844287548
8590464,8.524312,47.311780999999996,451,"Adliswil, Bahnhof",7479.217904053731
8590465,8.525617,47.309601,450,"Adliswil, Baumgartenweg",7703.972994101586
8590466,8.517739,47.316403,496,"Adliswil, Bodenacker",7074.186990626904
8590467,8.522098,47.301106,496,"Adliswil, Büchel",8677.680363020436
8590468,8.533686,47.320004,475,"Adliswil, Eichenweg",6487.086157178076
8590469,8.519079,47.314628000000006,493,"Adliswil, Feldblumenstrasse",7243.152664732347
8590470,8.529635,47.306882,502,"Adliswil, Friedhof",7967.448650850418
8590471,8.515592,47.320786,487,"Adliswil, Baldernstrasse",6645.25226229515
8590472,8.528927000000001,47.322117999999996,467,"Adliswil, Grüt",6290.982313621369
8590473,8.535769,47.315135999999995,475,"Adliswil, Hofackerstrasse",7017.755578752328
8590474,8.527645,47.313081,449,"Adliswil, Krone",7299.813617040522
8590475,8.522263,47.303345,487,"Adliswil, Landolt-Junker-Str.",8429.891765668037
8590476,8.534389,47.318791999999995,479,"Adliswil, Ahornweg",6617.7676044931595
8590477,8.531046,47.325453,471,"Adliswil, Moos",5902.989949639868
8590478,8.525201,47.313203,448,"Adliswil, Poststrasse",7312.531677392006
8590479,8.516353,47.31916,488,"Adliswil, Zopf",6803.7172277139025
8590480,8.531827,47.309946999999994,480,"Adliswil, Rifertstrasse",7612.963695449225
8590481,8.532202999999999,47.30702,509,"Adliswil, Rütistrasse/Wacht",7935.161724315384
8590482,8.534448,47.308797999999996,494,"Adliswil, Schulhaus Kopfholz",7726.722882842006
8590484,8.530018,47.316567,447,"Adliswil, Tiefacker",6893.467763494812
8590485,8.528478,47.309196,479,"Adliswil, Tobelhof",7720.9489319155155
8590486,8.522473,47.305915,473,"Adliswil, Wanneten-/Haldenstr.",8145.329051520412
8590487,8.654729,47.330566999999995,628,"Aesch bei Maur, Im Brünneli",10122.775734447301
8590488,8.656347,47.326682,646,"Aesch bei Maur, Zollingerheim",10457.288613677782
8590503,8.624624,47.444625,458,"Bassersdorf, Chlupfgasse",9744.662271389783
8590504,8.633608,47.361084000000005,571,"Benglen, Gerlisbrunnen",7287.251483644804
8590505,8.625153,47.358931,632,"Binz bei Maur, Fridlimatt",6746.822997551141
8590506,8.673867999999999,47.471419,609,"Brütten, Zelgli",14443.942411950384
8590507,8.629667,47.421708,444,"Brüttisellen, Gsellhof",8293.449250041427
8590508,8.631364999999999,47.418812,443,"Brüttisellen, Haldenbrücke",8216.312674976763
8590510,8.59605,47.404383,429,"Dübendorf, Sport Heerenschürli",5115.8648653700275
8590512,8.417392,47.397578,391,"Dietikon, Birmensdorferstrasse",9493.059526442034
8590513,8.40662,47.400413,388,"Dietikon, Dörfli",10354.8870992043
8590514,8.404537,47.411188,384,"Dietikon, Rapidplatz",10850.843312946805
8590515,8.396792999999999,47.417531,385,"Dietikon, Hagackerstrasse",11646.728750241422
8590516,8.393839,47.402066,405,"Dietikon, Hätschen",11333.05154762447
8590517,8.411667999999999,47.398255999999996,390,"Dietikon, Hofacker",9929.804056216895
8590518,8.38515,47.402182,442,"Dietikon, Lätten",11972.770040088028
8590519,8.399088,47.417638000000004,384,"Dietikon, Lerzen",11491.355907648705
8590520,8.393858999999999,47.419444,384,"Dietikon, Moosmatt",11931.669296450707
8590521,8.396377000000001,47.401739,395,"Dietikon, Oberdorf",11138.829240691297
8590523,8.398776,47.414339,386,"Dietikon, Pestalozzi",11378.623813409102
8590525,8.411077,47.400006,389,"Dietikon, Schäflibach",10018.363061120775
8590526,8.424657,47.397175,395,"Dietikon, Schönenwerd",8950.654168310033
8590528,8.392949,47.418201,385,"Dietikon, Silbern",11942.852979629308
8590529,8.405105,47.403079,388,"Dietikon, Sommerau",10539.39791921912
8590531,8.39027,47.405504,398,"Dietikon, Stadthalle Ost",11687.563618102871
8590532,8.390815,47.401902,406,"Dietikon, Staffelackerstrasse",11550.315996108831
8590533,8.391812,47.404322,399,"Dietikon, Stelzenacker",11541.834288609196
8590535,8.397874,47.409121,387,"Dietikon, Vorstadt",11251.88739843405
8590536,8.388264,47.400727,423,"Dietikon, Weidstrasse",11708.810326246552
8590537,8.381907,47.400824,466,"Dietikon, Weinberg",12178.910570928796
8590538,8.621433999999999,47.412068,442,"Dietlikon, Aegert",7183.177219420452
8590539,8.620805,47.42196,439,"Dietlikon, Bahnhof/Bad",7779.10196101232
8590540,8.624657000000001,47.416965000000005,435,"Dietlikon, Brandbachstrasse",7682.50296984562
8590541,8.616896,47.416585,441,"Dietlikon, Dornenstrasse",7181.362425552043
8590542,8.619558,47.413509000000005,436,"Dietlikon, Dübendorferstrasse",7150.0535505829175
8590543,8.618518,47.426390999999995,442,"Dietlikon, Hofwiesen",7968.221022275744
8590544,8.614545,47.412139,437,"Dietlikon, Hörnligraben",6751.616216670694
8590545,8.621946000000001,47.414249,434,"Dietlikon, Industriestrasse",7345.472744450053
8590547,8.620394000000001,47.387909,442,"Dübendorf, Alterszentrum",6134.560671125852
8590548,8.624255999999999,47.400741,442,"Dübendorf, Bahnhof Nord",6807.5834892013745
8590549,8.634576,47.394815,439,"Dübendorf, Bauhof",7342.544706032901
8590550,8.625618,47.397048,441,"Dübendorf, Bettlistrasse",6764.786603565688
8590551,8.631155,47.394662,441,"Dübendorf, Branzenäsch",7089.194416929269
8590552,8.605876,47.395720000000004,436,"Dübendorf, Breitibach",5315.79277075959
8590553,8.625196,47.405471999999996,433,"Dübendorf, Chriesmatt",7082.138509082248
8590554,8.616489,47.396997999999996,436,"Dübendorf, City Center",6113.242282370654
8590555,8.628708999999999,47.394876000000004,441,"Dübendorf, Claridenstrasse",6917.81077965324
8590556,8.630995,47.405871000000005,435,"Dübendorf, Eglishölzli",7496.982143662119
8590557,8.611443,47.401871,432,"Dübendorf, EMPA",5975.87109551032
8590558,8.627406,47.402382,436,"Dübendorf, Flugplatz",7095.656291005242
8590559,8.647466,47.393071,444,"Dübendorf, Gfenn",8244.256795577761
8590561,8.607660000000001,47.402152,430,"Dübendorf, Giessen",5736.081278015858
8590562,8.629932,47.396239,439,"Dübendorf, Glärnischstrasse",7048.145298604799
8590563,8.617158,47.391288,439,"Dübendorf, Grüzenstrasse",5975.120889843798
8590565,8.652011,47.394292,447,"Dübendorf, Heidenrietstrasse",8606.873400594866
8590566,8.599181,47.396085,439,"Dübendorf, Hoffnung",4866.908376282735
8590567,8.614718,47.391781,438,"Dübendorf, Högler",5811.14872533891
8590568,8.617583999999999,47.401556,433,"Dübendorf, Im Grund",6379.719713469165
8590569,8.596653,47.38949,484,"Dübendorf, Kämmaten",4433.076226153178
8590570,8.618201,47.389334999999996,440,"Dübendorf, Kirche Wil",6002.791206179575
8590571,8.621512,47.388149,443,"Dübendorf, Kreuzbühl",6222.118577553908
8590573,8.628914,47.389216,438,"Dübendorf, Kunsteisbahn",6791.588052526142
8590574,8.645746,47.394906,440,"Dübendorf, Lindenbühl",8161.386030802639
8590575,8.620298,47.398506,434,"Dübendorf, Lindenplatz",6440.265267419884
8590576,8.613608000000001,47.396703,436,"Dübendorf, Meiershofstrasse",5898.402312266797
8590577,8.616315,47.399923,433,"Dübendorf, Memphis",6219.865756986862
8590578,8.604274,47.404831,430,"Wallisellen, Neugut",5661.647743315237
8590579,8.601356,47.402845,431,"Dübendorf, Neugut Süd",5359.461661825692
8590580,8.616908,47.396166,437,"Dübendorf, Post",6112.033019143965
8590581,8.634874,47.391556,448,"Dübendorf, Raubbühl",7281.887902097165
8590582,8.607272,47.40015,431,"Dübendorf, Ringstrasse",5609.847481567785
8590583,8.60422,47.397535999999995,435,"Dübendorf, Ringwiesen",5279.01556895606
8590584,8.640234,47.394890999999994,439,"Dübendorf, Schossacher",7757.5188134136515
8590586,8.623155,47.396516,435,"Dübendorf, Schwimmbad",6570.191516098017
8590587,8.633371,47.393056,447,"Dübendorf, Sonnenberg",7207.507215369275
8590588,8.603658,47.395437,436,"Dübendorf, Sonnental",5149.026177898923
8590589,8.620024,47.39689,438,"Dübendorf, Stadthaus",6360.006002792321
8590590,8.632467,47.390537,447,"Dübendorf, Sunnhalde",7081.797580670122
8590591,8.618275,47.398671,434,"Dübendorf, Unterdorf",6304.486230178011
8590592,8.61068,47.394295,437,"Dübendorf, Wasserfurren",5601.155759666928
8590593,8.617467999999999,47.39393,438,"Dübendorf, Zelglistrasse",6075.712370170995
8590594,8.619711,47.404278000000005,435,"Dübendorf, Zwinggarten",6652.489900460864
8590596,8.634393,47.35477,624,"Ebmatingen, Leeacherstrasse",7556.923896795318
8590597,8.652313000000001,47.340703000000005,625,"Ebmatingen, Looren",9417.340180645197
8590600,8.582435,47.471918,520,"Egetswil, Dorf",10897.200431953526
8590601,8.690116999999999,47.301583,544,"Egg, Station",14147.759104376973
8590602,8.414044,47.414418,385,"Fahrweid, Brunaustrasse",10314.967269115043
8590603,8.411891,47.4076,386,"Fahrweid, Limmatbrücke",10197.007140903086
8590604,8.633617999999998,47.374532,452,"Fällanden, Bruggacher",7046.5448367306635
8590605,8.634717,47.371588,482,"Fällanden, Eggler",7155.439590710283
8590606,8.640164,47.371809999999996,448,"Fällanden, Gemeindehaus",7561.198067475517
8590607,8.644353,47.37612,442,"Fällanden, Industrie",7846.429342844209
8590608,8.653594,47.359715,444,"Fällanden, Jugendherberge",8783.51790369559
8590609,8.645135,47.368511,446,"Fällanden, Neuhus",7975.304321768083
8590610,8.632479,47.368625,531,"Fällanden, Schützenhaus",7030.200242339243
8590611,8.642172,47.371007,446,"Fällanden, Wigarten",7720.518325283434
8590612,8.636215,47.372246999999994,454,"Fällanden, Zil",7260.590668380328
8590613,8.649564999999999,47.325746,686,"Forch, Bahnhof",10093.494148625357
8590614,8.413136,47.419841,402,"Geroldswil, Dorfstrasse",10626.16463750426
8590615,8.414391,47.416727,394,"Geroldswil, Grindlen",10393.965361214954
8590616,8.404378,47.422882,400,"Geroldswil, Schweizäcker",11366.573040671205
8590617,8.419067,47.418071999999995,408,"Geroldswil, Welbrig",10138.812846450292
8590618,8.409441000000001,47.421455,399,"Geroldswil, Zentrum",10954.634792041612
8590619,8.419585000000001,47.398711,390,"Glanzenberg, Bahnhof",9362.19041677131
8590620,8.559357,47.430569,431,"Glattbrugg, Bahnhof",6001.616729715342
8590621,8.557356,47.428096999999994,438,"Glattbrugg, Frohbühlstrasse",5699.177558833376
8590622,8.563516,47.42855,433,"Glattbrugg, Giebeleichstrasse",5869.83996555512
8590623,8.569644,47.428094,433,"Glattbrugg, Halden",5976.743018271867
8590625,8.565694,47.428124,433,"Glattbrugg, Lättenwiesen",5876.136967496156
8590626,8.560503,47.425206,430,"Glattbrugg, Lindberghplatz",5448.237014807352
8590627,8.559325999999999,47.424065999999996,430,"Glattbrugg, Mode Center TMC",5301.946757900372
8590628,8.5697,47.427014,430,"Glattbrugg, Oberhusen",5866.988388415588
8590629,8.561119,47.430534,433,"Glattbrugg, Post",6031.101466658735
8590631,8.565752,47.433376,427,"Glattbrugg, Zentrum",6432.20768253765
8590632,8.576858999999999,47.422734000000005,428,"Glattbrugg, Zil",5671.2669431594995
8590633,8.561166,47.422708,424,"Glattpark, Chavez-Allee",5197.165180468619
8590634,8.562631,47.424313,425,"Glattpark, Lindbergh-Allee",5400.9238631761245
8590635,8.600049,47.38485,537,"Gockhausen, Ursprungstrasse",4567.402550491694
8590636,8.685134,47.364523999999996,444,"Greifensee, Im Langacher",11020.085750129127
8590637,8.690612,47.364384,455,"Greifensee, Pfisterhölzli",11430.913546726388
8590638,8.678136,47.365319,440,"Greifensee, Städtli",10485.873585826668
8590639,8.67976,47.366264,442,"Greifensee, Tumigerstrasse",10593.295116135514
8590640,8.681316,47.364889,457,"Greifensee, Im Hof",10729.6809694128
8590641,8.6105,47.290959,494,"Herrliberg, Busenhardstrasse",11051.115458169092
8590642,8.62546,47.296572,603,"Herrliberg, Kirche Wetzwil",11118.610550157695
8590643,8.616507,47.286967,471,"Herrliberg, Oberdorfweg",11659.259953889037
8590644,8.607105,47.292864,498,"Herrliberg, Rain",10743.222548759462
8590645,8.614736,47.288784,483,"Herrliberg, Rebberg",11417.639088691747
8590646,8.630786,47.294709000000005,616,"Herrliberg, Wetzwil",11521.548921434229
8590647,8.611782,47.282517,419,"Herrliberg-Feldmeilen,Bhf West",11927.010847206984
8590648,8.684055,47.305858,559,"Hinteregg, Station",13496.91228421363
8590650,8.584636,47.261839,490,"Horgen, Altersheim/Tödistrasse",13362.960410608444
8590651,8.599015,47.260103,413,"Horgen, Dorfgasse",13857.77783328799
8590652,8.609491,47.254591,446,"Horgen, Glärnischhof",14701.605412047096
8590653,8.61587,47.254463,414,"Horgen, Käpfnach",14892.420321659318
8590655,8.587067,47.258145,520,"Horgen, Panorama/CS",13806.76950333617
8590658,8.608416,47.256761,422,"Horgen, Rotweg",14447.22966259365
8590659,8.602694,47.259167,412,"Horgen, Schärbächli/Fähre",14047.00892892345
8590660,8.597439,47.260578,413,"Horgen, Schinzenhof",13770.050528895039
8590661,8.605205999999999,47.256218,439,"Horgen, Teufenbach",14419.648398256566
8590663,8.602229,47.256599,439,"Horgen, Wannenthal",14304.876668758734
8590665,8.578159,47.259879999999995,620,"Horgenberg, Nordecke",13461.773001504578
8590668,8.598092999999999,47.326589,566,"Itschnach, Rebweg",7206.336067426863
8590669,8.594014999999999,47.325865,531,"Itschnach, Tägermoos",7090.554635156234
8590670,8.540747999999999,47.319891999999996,513,"Kilchberg ZH, Altersheim",6481.131662710756
8590671,8.545751,47.318773,490,"Kilchberg ZH, Auf Brunnen",6618.687086618419
8590672,8.5396,47.329033,483,"Kilchberg ZH, Bächlerstrasse",5464.745446354831
8590673,8.548077000000001,47.324382,424,"Kilchberg ZH, Bahnhof",6011.152949330391
8590674,8.550609,47.322091,409,"Kilchberg ZH, Bendlikon",6285.661780359416
8590675,8.542835,47.322975,495,"Kilchberg ZH, Gottlieb-Binder",6141.410927181614
8590676,8.538945,47.318434,508,"Kilchberg ZH, Hallenbad",6643.782778625099
8590677,8.541847,47.332106,451,"Kilchberg ZH, Hornhaldenstr.",5124.37822273991
8590678,8.541511,47.317771,511,"Kilchberg ZH, Kirche",6717.575786825242
8590679,8.535375,47.321706,500,"Kilchberg ZH, Spital",6289.766335695001
8590680,8.545395,47.324560999999996,474,"Kilchberg ZH, Kreuzstrasse",5974.698378879742
8590681,8.551128,47.319072999999996,412,"Kilchberg ZH, Lindt & Sprüngli",6623.507547863957
8590682,8.54067,47.32636,495,"Kilchberg ZH, Mythenstrasse",5761.90003623393
8590683,8.543146,47.329692,468,"Kilchberg ZH, Paradiessteig",5395.876524862017
8590684,8.547215,47.328726,408,"Kilchberg ZH, Paradiesstrasse",5524.09299315343
8590685,8.544456,47.327107,467,"Kilchberg ZH, Sanatorium",5687.802580070906
8590686,8.543005,47.324773,503,"Kilchberg ZH, Schlimbergstr.",5942.033932211121
8590687,8.553296000000001,47.31772,410,"Kilchberg ZH, Schooren",6794.61721646686
8590688,8.549491,47.317307,443,"Kilchberg ZH, Schoorenstrasse",6804.59650909959
8590689,8.547798,47.321758,441,"Kilchberg ZH,Schulhaus Dorfstr",6299.621048295342
8590690,8.545228999999999,47.321675,480,"Kilchberg ZH, Schwelle",6294.185135341211
8590691,8.540372,47.324114,504,"Kilchberg ZH, Stockengut",6011.546613220182
8590692,8.543287,47.331984000000006,432,"Kilchberg ZH, Weinbergstrasse",5141.715772515159
8590693,8.584135,47.447956,448,"Kloten, Breitistrasse/Bahnhof",8434.245284289162
8590694,8.595452,47.44457,495,"Kloten, Buchhalden",8473.095207726597
8590696,8.577455,47.451207000000004,436,"Kloten, Obstgartenstrasse",8590.984105204778
8590697,8.581309,47.446059000000005,451,"Kloten, Schluefweg",8157.63134478534
8590698,8.587669,47.445844,469,"Kloten, Schulstrasse",8329.29166875902
8590699,8.581264,47.450746,438,"Kloten, Stadthaus",8640.862615130929
8590700,8.589861,47.444167,481,"Kloten, Wallisellenstrasse",8234.799215070489
8590701,8.587528,47.311502000000004,422,"Küsnacht ZH, Gartenstrasse",8227.150969129549
8590702,8.585099000000001,47.313568,417,"Küsnacht ZH, Hallenbad",7941.035601447306
8590703,8.589176,47.312484000000005,429,"Küsnacht ZH, Oberfeld",8184.111077401971
8590704,8.583907,47.316593,422,"Küsnacht ZH, Reform. Kirche",7598.677523807622
8590705,8.58188,47.318277,418,"Küsnacht ZH, Zentrum",7363.932092764111
8590706,8.533826,47.286234,525,"Langnau am Albis, Altersheim",10234.845458432434
8590707,8.536897,47.284459999999996,543,"Langnau am Albis, Hehlstrasse",10423.813187670894
8590708,8.534397,47.283125,547,"Langnau am Albis, Langmoos",10578.319512050204
8590709,8.537473,47.280991,560,"Langnau am Albis, Unterrengg",10808.532850200352
8590710,8.670864,47.440804,519,"Lindau, Nürensdorferstrasse",12049.393581504672
8590711,8.631264,47.327923999999996,665,"Maiacher, Station",8848.331302512623
8590712,8.660815,47.351903,454,"Maur, Aschbach",9542.941398778405
8590713,8.670082,47.340506,455,"Maur, Dorf",10642.729298796217
8590714,8.674004,47.337846,460,"Maur, Kirche",11032.047190612848
8590715,8.660725,47.343358,513,"Maur, Platten",9869.783342326436
8590716,8.67866,47.340072,437,"Maur, See",11257.693255591439
8590720,8.680802,47.374043,446,"Nänikon, Grossriet",10597.80648597484
8590721,8.682585000000001,47.369328,444,"Nänikon, Heuwinkelstrasse",10767.622807436972
8590722,8.672601,47.313277,604,"Neuhaus bei Hinteregg, Station",12312.59775134143
8590723,8.488544000000001,47.478277,424,"Niederhasli, Bahnhof",11789.206322821448
8590725,8.474086,47.405522,426,"Oberengstringen, Eggbühl",5831.676843488601
8590726,8.467947,47.407339,416,"Oberengstringen, Lanzrain",6331.648164287881
8590727,8.458745,47.410488,414,"Oberengstringen, Paradies",7105.9714574427735
8590728,8.462602,47.409132,413,"Oberengstringen, Zentrum",6779.335850940628
8590729,8.500518,47.465314,438,"Oberhasli, Dorf",10138.525372711005
8590730,8.503159,47.468734999999995,464,"Oberhasli, Hasliberg",10447.905805894952
8590731,8.499044999999999,47.470616,445,"Oberhasli, Moosacker",10734.746313180005
8590732,8.500746000000001,47.468109000000005,438,"Oberhasli, Post",10431.026693753618
8590733,8.499880000000001,47.471913,465,"Oberhasli, Spielplatz",10855.192003172944
8590734,8.577264999999999,47.276827000000004,460,"Oberrieden Dorf, Bahnhof",11610.824328677409
8590735,8.574624,47.279444,455,"Oberrieden, Hubstrasse",11281.135695037998
8590736,8.580163,47.273272,444,"Oberrieden, Wattenbühlweg",12047.659789731244
8590737,8.400142,47.425373,412,"Oetwil an der Limmat, Halde",11774.710428352952
8590738,8.398143,47.427738,429,"Oetwil an der Limmat, Oberdorf",12027.563347648122
8590739,8.394865,47.427486,398,"Oetwil an der Limmat, Post",12234.810152983282
8590740,8.577524,47.42468,451,"Opfikon, Aublick",5884.957566831013
8590741,8.575211999999999,47.425035,427,"Opfikon, Austrasse",5839.085502397774
8590742,8.561656,47.429602,435,"Opfikon, Bahnhof",5941.988575820791
8590743,8.571689,47.434497,435,"Opfikon, Bubenholz",6696.073757609124
8590744,8.577937,47.432221999999996,454,"Opfikon, Dorf",6647.06510741881
8590745,8.581965,47.423484,462,"Opfikon, Fernsicht",5938.4570295921485
8590746,8.581373,47.424921000000005,456,"Opfikon, Grätzli",6051.639658245141
8590747,8.579092999999999,47.426769,447,"Opfikon, Grossacker",6145.415498574048
8590748,8.574335000000001,47.428039,430,"Opfikon, Neuwiesen",6110.922135981573
8590750,8.57959,47.42832,454,"Opfikon, Vreniker",6315.041006227462
8590751,8.620091,47.364065000000004,614,"Pfaffhausen, Feldhof",6218.1595261775965
8590752,8.628558,47.368557,557,"Pfaffhausen, Pfaffenstein",6739.673684690042
8590753,8.624765,47.367049,583,"Pfaffhausen, Sängglen",6487.800868391901
8590754,8.467317999999999,47.434492,441,"Regensdorf, Altersheim",8323.972606465011
8590755,8.456529,47.439434999999996,434,"Regensdorf, Moosächer",9275.527426751874
8590756,8.464431,47.436028,437,"Regensdorf, Feldblumenstrasse",8595.697563751935
8590757,8.462372,47.446121000000005,433,"Regensdorf, Pumpwerkstrasse",9558.694856198283
8590758,8.462064,47.444577,433,"Regensdorf, Querstrasse",9438.057843165696
8590759,8.461678,47.439714,436,"Regensdorf, Strassenverkehrs.",9040.463519757463
8590760,8.470112,47.430221,441,"Regensdorf, Zentrum Ost",7829.84588358915
8590762,8.557542,47.435075,424,"Rümlang, Bäuler",6460.094568796242
8590765,8.53475,47.438747,457,"Rümlang, Letten",6747.515896546728
8590766,8.530288,47.451966999999996,444,"Rümlang, Oberdorf",8238.84551809703
8590767,8.529824000000001,47.450065,460,"Rümlang, Gemeindehaus",8031.559853326377
8590768,8.527488,47.461591,421,"Rümlang, Riedmattstrasse",9324.331366778286
8590771,8.553599,47.308182,440,"Rüschlikon, Bahnhof",7848.369983069705
8590772,8.548656,47.307043,503,"Rüschlikon, Belvoir",7935.407679107286
8590773,8.552707,47.310421999999996,438,"Rüschlikon, Bodengasse",7592.7909372361
8590775,8.544306,47.304565999999994,513,"Rüschlikon, Eggrain",8191.037455748774
8590776,8.551108000000001,47.306075,486,"Rüschlikon, Langhaldenstrasse",8059.455812694558
8590777,8.541997,47.307367,514,"Rüschlikon, Loorain",7874.887228245378
8590779,8.545442999999999,47.302611999999996,512,"Rüschlikon, Moosstrasse",8411.75522441512
8590780,8.550367999999999,47.30037,506,"Rüschlikon, Park im Grüene",8685.656027937299
8590781,8.550763,47.312357,448,"Rüschlikon, Rebsteig",7362.058513098699
8590782,8.546165,47.30811,505,"Rüschlikon, Säumerstrasse",7804.08222954029
8590783,8.553792999999999,47.313686,422,"Rüschlikon, Schlossstrasse",7243.9180290302875
8590784,8.552939,47.305706,463,"Rüschlikon, Weidstrasse",8115.443205751793
8590785,8.661063,47.321746999999995,655,"Scheuren, Station",11058.556286789952
8590786,8.448545,47.399433,393,"Schlieren, Bahnhof",7292.917650268576
8590787,8.448194,47.399823,392,"Schlieren, Bahnhof Nord",7332.017282815364
8590788,8.448065,47.396487,397,"Schlieren, Brunngasse",7228.281401753805
8590790,8.447892,47.403424,392,"Schlieren, Feldstrasse",7493.8949858733595
8590791,8.460605000000001,47.397609,395,"Schlieren, Gasometerbrücke",6369.217616215538
8590792,8.437484,47.394564,410,"Schlieren, Heimeliweg",7944.131777595348
8590793,8.463014,47.400952000000004,394,"Schlieren, Industrie Gaswerk",6337.907914941787
8590794,8.438869,47.396378000000006,392,"Schlieren, Kesslerstrasse",7891.855272287916
8590795,8.467798,47.395521,397,"Schlieren, Mülligen",5781.2649465934655
8590796,8.441742,47.394851,400,"Schlieren, Nassacker",7640.132540303019
8590797,8.433386,47.397109,390,"Schlieren, Reitmen",8311.665450372398
8590799,8.453738000000001,47.400809,393,"Schlieren, Rütistrasse",6977.872266425755
8590800,8.429752,47.392616,408,"Schlieren, Spital Limmattal",8468.184907486973
8590801,8.426374000000001,47.39618,400,"Schlieren, Steinacker",8799.34870962685
8590802,8.447814,47.405619,392,"Schlieren, Talacker-Windegg",7593.947526835812
8590803,8.454184,47.398511,393,"Schlieren, Wagonsfabrik",6858.266981269465
8590804,8.447484,47.397265999999995,396,"Schlieren, Zentrum",7294.942558180162
8590805,8.447105,47.39824,393,"Schlieren, Zentrum/Bahnhof",7354.309202231639
