id1,lon1,lat1,h1,id2,lon2,lat2,h2,dh,Distance(m),speed,Transfer_time (s)
8590824,8.562657000000002,47.296814000000005,442,8590824,8.562657000000002,47.296814000000005,442,0.0,0.0,50.0,120
8590824,8.562657000000002,47.296814000000005,442,8590826,8.559265,47.293347999999995,478,36.0,479.02800182569337,49.64,660
8590825,8.571717,47.286947999999995,455,8590812,8.569824,47.285571999999995,464,9.0,219.7611960622666,49.91,360
8590825,8.571717,47.286947999999995,455,8590814,8.570091,47.287593,466,11.0,153.5117578370796,49.89,300
8590825,8.571717,47.286947999999995,455,8590820,8.571593,47.284835,458,3.0,235.20038819691132,49.97,360
8590825,8.571717,47.286947999999995,455,8590823,8.56837,47.289984999999994,474,19.0,438.1198203877129,49.81,600
8590825,8.571717,47.286947999999995,455,8590825,8.571717,47.286947999999995,455,0.0,0.0,50.0,120
8590825,8.571717,47.286947999999995,455,8590830,8.570523,47.289901,449,-6.0,343.1095501551644,50.06,480
8590826,8.559265,47.293347999999995,478,8573164,8.559678,47.29034,435,-43.0,338.9729984098933,50.43,480
8590826,8.559265,47.293347999999995,478,8573167,8.564468,47.294917,435,-43.0,468.70153496699476,50.43,660
8590826,8.559265,47.293347999999995,478,8590811,8.559688000000001,47.296473999999996,461,-17.0,349.78587169487315,50.17,480
8590826,8.559265,47.293347999999995,478,8590813,8.561729,47.296077000000004,451,-27.0,367.20518431913905,50.27,540
8590826,8.559265,47.293347999999995,478,8590824,8.562657000000002,47.296814000000005,442,-36.0,479.0395425093247,50.36,660
8590826,8.559265,47.293347999999995,478,8590826,8.559265,47.293347999999995,478,0.0,0.0,50.0,120
8590826,8.559265,47.293347999999995,478,8595406,8.556299000000001,47.293755,491,13.0,251.2208315617512,49.87,420
8590828,8.554522,47.297298,498,8590780,8.550367999999999,47.30037,506,8.0,486.0059820377684,49.92,660
8590828,8.554522,47.297298,498,8590811,8.559688000000001,47.296473999999996,461,-37.0,441.01559272326375,50.37,600
8590828,8.554522,47.297298,498,8590821,8.55083,47.299061,510,12.0,364.59851254494566,49.88,540
8590828,8.554522,47.297298,498,8590828,8.554522,47.297298,498,0.0,0.0,50.0,120
8590828,8.554522,47.297298,498,8595406,8.556299000000001,47.293755,491,-7.0,420.84773114017105,50.07,600
8590829,8.566028999999999,47.291195,465,8573166,8.564894,47.291269,435,-30.0,99.42243271028909,50.3,180
8590829,8.566028999999999,47.291195,465,8573167,8.564468,47.294917,435,-30.0,434.8041429824034,50.3,600
8590829,8.566028999999999,47.291195,465,8590818,8.567936,47.291940999999994,443,-22.0,180.38357742488304,50.22,300
8590829,8.566028999999999,47.291195,465,8590823,8.56837,47.289984999999994,474,9.0,236.8905817670662,49.91,360
8590829,8.566028999999999,47.291195,465,8590829,8.566028999999999,47.291195,465,0.0,0.0,50.0,120
8590829,8.566028999999999,47.291195,465,8590830,8.570523,47.289901,449,-16.0,400.93949021317775,50.16,540
8590830,8.570523,47.289901,449,8573166,8.564894,47.291269,435,-14.0,492.614177201848,50.14,660
8590830,8.570523,47.289901,449,8590812,8.569824,47.285571999999995,464,15.0,485.0947950455184,49.85,660
8590830,8.570523,47.289901,449,8590814,8.570091,47.287593,466,17.0,259.6993498522825,49.83,420
8590830,8.570523,47.289901,449,8590818,8.567936,47.291940999999994,443,-6.0,312.7605735530679,50.06,480
8590830,8.570523,47.289901,449,8590823,8.56837,47.289984999999994,474,25.0,181.10364005900362,49.75,300
8590830,8.570523,47.289901,449,8590825,8.571717,47.286947999999995,455,6.0,343.1078492668106,49.94,480
8590830,8.570523,47.289901,449,8590829,8.566028999999999,47.291195,465,16.0,400.94852585767865,49.84,600
8590830,8.570523,47.289901,449,8590830,8.570523,47.289901,449,0.0,0.0,50.0,120
8590831,8.44603,47.41498,417,8590831,8.44603,47.41498,417,0.0,0.0,50.0,120
8590831,8.44603,47.41498,417,8590910,8.444560000000001,47.415704,416,-1.0,146.4379715847838,50.01,240
8590831,8.44603,47.41498,417,8591833,8.448752,47.413167,416,-1.0,303.2177686797563,50.01,480
8590831,8.44603,47.41498,417,8594732,8.449314999999999,47.413494,416,-1.0,319.4032651223557,50.01,480
8590832,8.449032,47.410484000000004,399,8590832,8.449032,47.410484000000004,399,0.0,0.0,50.0,120
8590832,8.449032,47.410484000000004,399,8590833,8.45316,47.412237,415,16.0,395.2722770040952,49.84,540
8590832,8.449032,47.410484000000004,399,8591833,8.448752,47.413167,416,17.0,299.72690619350584,49.83,480
8590832,8.449032,47.410484000000004,399,8593529,8.448051,47.409044,390,-9.0,179.9517355808805,50.09,300
8590832,8.449032,47.410484000000004,399,8594732,8.449314999999999,47.413494,416,17.0,335.95454419622894,49.83,480
8590833,8.45316,47.412237,415,8590832,8.449032,47.410484000000004,399,-16.0,395.2617909509955,50.16,540
8590833,8.45316,47.412237,415,8590833,8.45316,47.412237,415,0.0,0.0,50.0,120
8590833,8.45316,47.412237,415,8591833,8.448752,47.413167,416,1.0,381.09136403265893,49.99,540
8590833,8.45316,47.412237,415,8594732,8.449314999999999,47.413494,416,1.0,349.1445347256814,49.99,480
8590834,8.429969,47.380093,450,8502229,8.43033,47.380971,456,6.0,102.32167329143857,49.94,240
8590834,8.429969,47.380093,450,8590834,8.429969,47.380093,450,0.0,0.0,50.0,120
8590834,8.429969,47.380093,450,8590849,8.425930000000001,47.382259000000005,432,-18.0,413.8613986811064,50.18,600
8590835,8.435405000000001,47.391073999999996,443,8502220,8.434713,47.390882,442,-1.0,61.41828547725754,50.01,180
8590835,8.435405000000001,47.391073999999996,443,8590792,8.437484,47.394564,410,-33.0,426.1629378202777,50.33,600
8590835,8.435405000000001,47.391073999999996,443,8590835,8.435405000000001,47.391073999999996,443,0.0,0.0,50.0,120
8590837,8.427339,47.391809,410,8590800,8.429752,47.392616,408,-2.0,219.93096315795316,50.02,360
8590837,8.427339,47.391809,410,8590801,8.426374000000001,47.39618,400,-10.0,492.7231008408336,50.1,660
8590837,8.427339,47.391809,410,8590837,8.427339,47.391809,410,0.0,0.0,50.0,120
8590837,8.427339,47.391809,410,8590840,8.423376,47.393813,404,-6.0,398.03564105674303,50.06,540
8590837,8.427339,47.391809,410,8590845,8.425334,47.389406,409,-1.0,315.0062242499631,50.01,480
8590837,8.427339,47.391809,410,8590846,8.423155,47.391161,407,-3.0,355.52971972475683,50.03,540
8590838,8.424705,47.370422999999995,455,8590838,8.424705,47.370422999999995,455,0.0,0.0,50.0,120
8590839,8.417914999999999,47.393643,404,8590512,8.417392,47.397578,391,-13.0,439.90309585020594,50.13,600
8590839,8.417914999999999,47.393643,404,8590839,8.417914999999999,47.393643,404,0.0,0.0,50.0,120
8590839,8.417914999999999,47.393643,404,8590840,8.423376,47.393813,404,0.0,454.7920568373573,50.0,660
8590839,8.417914999999999,47.393643,404,8590843,8.418569999999999,47.390336,407,3.0,371.7504012175467,49.97,540
8590840,8.423376,47.393813,404,8590526,8.424657,47.397175,395,-9.0,388.841158527291,50.09,540
8590840,8.423376,47.393813,404,8590801,8.426374000000001,47.39618,400,-4.0,362.65883127703427,50.04,540
8590840,8.423376,47.393813,404,8590837,8.427339,47.391809,410,6.0,398.02467097133655,49.94,540
8590840,8.423376,47.393813,404,8590839,8.417914999999999,47.393643,404,0.0,454.79051028619136,50.0,660
8590840,8.423376,47.393813,404,8590840,8.423376,47.393813,404,0.0,0.0,50.0,120
8590840,8.423376,47.393813,404,8590846,8.423155,47.391161,407,3.0,295.47694412815787,49.97,420
8590841,8.420406,47.387209000000006,410,8590841,8.420406,47.387209000000006,410,0.0,0.0,50.0,120
8590841,8.420406,47.387209000000006,410,8590842,8.422393,47.387183,408,-2.0,165.37024716700907,50.02,300
8590841,8.420406,47.387209000000006,410,8590843,8.418569999999999,47.390336,407,-3.0,379.80077143134065,50.03,540
8590841,8.420406,47.387209000000006,410,8590845,8.425334,47.389406,409,-1.0,477.3116125802706,50.01,660
8590841,8.420406,47.387209000000006,410,8590846,8.423155,47.391161,407,-3.0,495.42255539931546,50.03,660
8590841,8.420406,47.387209000000006,410,8590848,8.421824,47.384345,413,3.0,339.6285259708508,49.97,480
8590842,8.422393,47.387183,408,8590841,8.420406,47.387209000000006,410,2.0,165.37033328089376,49.98,300
8590842,8.422393,47.387183,408,8590842,8.422393,47.387183,408,0.0,0.0,50.0,120
8590842,8.422393,47.387183,408,8590843,8.418569999999999,47.390336,407,-1.0,473.4078558407706,50.01,660
8590842,8.422393,47.387183,408,8590845,8.425334,47.389406,409,1.0,347.8349997631839,49.99,480
8590842,8.422393,47.387183,408,8590846,8.423155,47.391161,407,-1.0,446.8559649776159,50.01,600
8590842,8.422393,47.387183,408,8590848,8.421824,47.384345,413,5.0,319.1419655420025,49.95,480
8590843,8.418569999999999,47.390336,407,8590839,8.417914999999999,47.393643,404,-3.0,371.7509306888802,50.03,540
8590843,8.418569999999999,47.390336,407,8590841,8.420406,47.387209000000006,410,3.0,379.79692120389063,49.97,540
8590843,8.418569999999999,47.390336,407,8590842,8.422393,47.387183,408,1.0,473.3943516038116,49.99,660
8590843,8.418569999999999,47.390336,407,8590843,8.418569999999999,47.390336,407,0.0,0.0,50.0,120
8590843,8.418569999999999,47.390336,407,8590846,8.423155,47.391161,407,0.0,392.38427300487757,50.0,540
8590844,8.423349,47.378746,437,8590844,8.423349,47.378746,437,0.0,0.0,50.0,120
8590844,8.423349,47.378746,437,8590847,8.422535,47.381263,422,-15.0,288.3471921062042,50.15,420
8590844,8.423349,47.378746,437,8590849,8.425930000000001,47.382259000000005,432,-5.0,445.8011582855289,50.05,600
8590845,8.425334,47.389406,409,8590837,8.427339,47.391809,410,1.0,315.01047860085157,49.99,480
8590845,8.425334,47.389406,409,8590841,8.420406,47.387209000000006,410,1.0,477.2961050810917,49.99,660
8590845,8.425334,47.389406,409,8590842,8.422393,47.387183,408,-1.0,347.82733098397773,50.01,480
8590845,8.425334,47.389406,409,8590845,8.425334,47.389406,409,0.0,0.0,50.0,120
8590845,8.425334,47.389406,409,8590846,8.423155,47.391161,407,-2.0,266.38433620679024,50.02,420
8590846,8.423155,47.391161,407,8590837,8.427339,47.391809,410,3.0,355.53414617401376,49.97,540
8590846,8.423155,47.391161,407,8590840,8.423376,47.393813,404,-3.0,295.4770049435453,50.03,420
8590846,8.423155,47.391161,407,8590841,8.420406,47.387209000000006,410,3.0,495.41419239232,49.97,660
8590846,8.423155,47.391161,407,8590842,8.422393,47.387183,408,1.0,446.8552478843876,49.99,600
8590846,8.423155,47.391161,407,8590843,8.418569999999999,47.390336,407,0.0,392.37814106702086,50.0,540
8590846,8.423155,47.391161,407,8590845,8.425334,47.389406,409,2.0,266.3799965217111,49.98,420
8590846,8.423155,47.391161,407,8590846,8.423155,47.391161,407,0.0,0.0,50.0,120
8590847,8.422535,47.381263,422,8590844,8.423349,47.378746,437,15.0,288.3463897730294,49.85,420
8590847,8.422535,47.381263,422,8590847,8.422535,47.381263,422,0.0,0.0,50.0,120
8590847,8.422535,47.381263,422,8590848,8.421824,47.384345,413,-9.0,347.8883731506908,50.09,480
8590847,8.422535,47.381263,422,8590849,8.425930000000001,47.382259000000005,432,10.0,303.5888498397493,49.9,480
8590848,8.421824,47.384345,413,8590841,8.420406,47.387209000000006,410,-3.0,339.6308781842232,50.03,480
8590848,8.421824,47.384345,413,8590842,8.422393,47.387183,408,-5.0,319.14236494341566,50.05,480
8590848,8.421824,47.384345,413,8590847,8.422535,47.381263,422,9.0,347.88775188209945,49.91,480
8590848,8.421824,47.384345,413,8590848,8.421824,47.384345,413,0.0,0.0,50.0,120
8590848,8.421824,47.384345,413,8590849,8.425930000000001,47.382259000000005,432,19.0,413.3779724599728,49.81,600
8590849,8.425930000000001,47.382259000000005,432,8502229,8.43033,47.380971,456,24.0,393.8537224249932,49.76,540
8590849,8.425930000000001,47.382259000000005,432,8590834,8.429969,47.380093,450,18.0,413.84955466017425,49.82,600
8590849,8.425930000000001,47.382259000000005,432,8590844,8.423349,47.378746,437,5.0,445.79387619616114,49.95,600
8590849,8.425930000000001,47.382259000000005,432,8590847,8.422535,47.381263,422,-10.0,303.583604175663,50.1,480
8590849,8.425930000000001,47.382259000000005,432,8590848,8.421824,47.384345,413,-19.0,413.389774236772,50.19,600
8590849,8.425930000000001,47.382259000000005,432,8590849,8.425930000000001,47.382259000000005,432,0.0,0.0,50.0,120
8590851,8.674896,47.389461,458,8503156,8.676235,47.388386,462,4.0,163.45487385672251,49.96,300
8590851,8.674896,47.389461,458,8589128,8.677387,47.388355,460,2.0,241.01510633882006,49.98,360
8590851,8.674896,47.389461,458,8590851,8.674896,47.389461,458,0.0,0.0,50.0,120
8590852,8.674239,47.378269,445,8576128,8.678248,47.380394,448,3.0,408.80167669965516,49.97,600
8590852,8.674239,47.378269,445,8588096,8.67298,47.381098,460,15.0,331.89493988303263,49.85,480
8590852,8.674239,47.378269,445,8590852,8.674239,47.378269,445,0.0,0.0,50.0,120
8590878,8.473096,47.437103,441,8503526,8.472064,47.436563,442,1.0,104.78917048304841,49.99,240
8590878,8.473096,47.437103,441,8576248,8.477243,47.438999,442,1.0,404.39160982985004,49.99,600
8590878,8.473096,47.437103,441,8576280,8.47054,47.437944,600,159.0,281.5376935756108,48.41,420
8590878,8.473096,47.437103,441,8590878,8.473096,47.437103,441,0.0,0.0,50.0,120
8590879,8.5933,47.345392,587,8503077,8.596796000000001,47.347318,602,15.0,361.5308155956156,49.85,540
8590879,8.5933,47.345392,587,8503078,8.593024,47.345476,590,3.0,24.97192858310319,49.97,120
8590879,8.5933,47.345392,587,8576189,8.588489,47.345701,415,-172.0,437.0349586181875,51.72,600
8590879,8.5933,47.345392,587,8590879,8.5933,47.345392,587,0.0,0.0,50.0,120
8590879,8.5933,47.345392,587,8591023,8.598149000000001,47.346819,604,17.0,433.87428874766783,49.83,600
8590879,8.5933,47.345392,587,8591903,8.596038,47.348351,589,2.0,400.2039784227231,49.98,600
8590880,8.595469,47.418529,465,8590880,8.595469,47.418529,465,0.0,0.0,50.0,120
8590880,8.595469,47.418529,465,8590886,8.591022,47.416369,452,-13.0,441.3340093204847,50.13,600
8590880,8.595469,47.418529,465,8590887,8.598696,47.417615000000005,459,-6.0,287.16910007842586,50.06,420
8590880,8.595469,47.418529,465,8590888,8.593453,47.417846999999995,458,-7.0,184.2283766582339,50.07,300
8590880,8.595469,47.418529,465,8590892,8.598494,47.419911,467,2.0,294.9218338818215,49.98,420
8590880,8.595469,47.418529,465,8594186,8.596886999999999,47.415456,460,-5.0,361.53345951020873,50.05,540
8590880,8.595469,47.418529,465,8594187,8.593649000000001,47.415264,450,-15.0,393.6553572756543,50.15,540
8590880,8.595469,47.418529,465,8594188,8.599578,47.415528,460,-5.0,477.7793999754095,50.05,660
8590881,8.585823,47.414307,429,8588742,8.587556,47.417266999999995,431,2.0,359.3477200696657,49.98,540
8590881,8.585823,47.414307,429,8588744,8.585533,47.416856,431,2.0,284.4683086749353,49.98,420
8590881,8.585823,47.414307,429,8590881,8.585823,47.414307,429,0.0,0.0,50.0,120
8590881,8.585823,47.414307,429,8590886,8.591022,47.416369,452,23.0,490.1604368204261,49.77,660
8590881,8.585823,47.414307,429,8590899,8.59125,47.41401,436,7.0,452.83768571168173,49.93,660
8590882,8.604482,47.413113,454,8590882,8.604482,47.413113,454,0.0,0.0,50.0,120
8590882,8.604482,47.413113,454,8590885,8.608103999999999,47.411511,442,-12.0,350.293804504468,50.12,480
8590882,8.604482,47.413113,454,8590890,8.604986,47.410121999999994,436,-18.0,335.7004441783351,50.18,480
8590882,8.604482,47.413113,454,8590894,8.601613,47.41101,441,-13.0,334.42517272338506,50.13,480
8590882,8.604482,47.413113,454,8590897,8.605588000000001,47.410979,443,-11.0,254.7481807421071,50.11,420
8590882,8.604482,47.413113,454,8590898,8.606877,47.414771,452,-2.0,271.4953631294871,50.02,420
8590882,8.604482,47.413113,454,8590900,8.604885000000001,47.414575,455,1.0,165.99262578476151,49.99,300
8590882,8.604482,47.413113,454,8594188,8.599578,47.415528,460,6.0,488.5373613815392,49.94,660
8590882,8.604482,47.413113,454,8594189,8.600624,47.413026,440,-14.0,321.4730235162823,50.14,480
8590883,8.600386,47.421583,467,8590883,8.600386,47.421583,467,0.0,0.0,50.0,120
8590883,8.600386,47.421583,467,8590887,8.598696,47.417615000000005,459,-8.0,463.15682966991926,50.08,660
8590883,8.600386,47.421583,467,8590892,8.598494,47.419911,467,0.0,243.61864544638297,50.0,360
8590883,8.600386,47.421583,467,8590896,8.599372,47.423671,474,7.0,247.13100589803028,49.93,360
8590884,8.597269,47.411701,432,65,8.595545,47.409209000000004,430,-2.0,312.03346468604195,50.02,480
8590884,8.597269,47.411701,432,66,8.595545,47.409209000000004,430,-2.0,312.03346468604195,50.02,480
8590884,8.597269,47.411701,432,8503129,8.591911,47.412717,431,-1.0,459.9330599483196,50.01,660
8590884,8.597269,47.411701,432,8587651,8.595545,47.409209000000004,430,-2.0,312.03346468604195,50.02,480
8590884,8.597269,47.411701,432,8587655,8.592533999999999,47.41272,431,-1.0,409.9712823718878,50.01,600
8590884,8.597269,47.411701,432,8590884,8.597269,47.411701,432,0.0,0.0,50.0,120
8590884,8.597269,47.411701,432,8590894,8.601613,47.41101,441,9.0,369.6451553164009,49.91,540
8590884,8.597269,47.411701,432,8590895,8.597853,47.412352,436,4.0,87.27799747775977,49.96,180
8590884,8.597269,47.411701,432,8594186,8.596886999999999,47.415456,460,28.0,419.68027721648514,49.72,600
8590884,8.597269,47.411701,432,8594187,8.593649000000001,47.415264,450,18.0,498.0239128323731,49.82,660
8590884,8.597269,47.411701,432,8594188,8.599578,47.415528,460,28.0,467.7477962314318,49.72,660
8590884,8.597269,47.411701,432,8594189,8.600624,47.413026,440,8.0,315.7655948795466,49.92,480
8590884,8.597269,47.411701,432,8594190,8.596953,47.413639,440,8.0,217.2414295609829,49.92,360
8590884,8.597269,47.411701,432,8594198,8.598064,47.409292,440,8.0,276.0314787392405,49.92,420
8590885,8.608103999999999,47.411511,442,8590882,8.604482,47.413113,454,12.0,350.302129160193,49.88,540
8590885,8.608103999999999,47.411511,442,8590885,8.608103999999999,47.411511,442,0.0,0.0,50.0,120
8590885,8.608103999999999,47.411511,442,8590890,8.604986,47.410121999999994,436,-6.0,301.9959162892618,50.06,480
8590885,8.608103999999999,47.411511,442,8590897,8.605588000000001,47.410979,443,1.0,217.55323715204017,49.99,360
8590885,8.608103999999999,47.411511,442,8590898,8.606877,47.414771,452,10.0,376.73289803783206,49.9,540
8590885,8.608103999999999,47.411511,442,8590900,8.604885000000001,47.414575,455,13.0,433.5841986666982,49.87,600
8590886,8.591022,47.416369,452,8503129,8.591911,47.412717,431,-21.0,413.2998669674623,50.21,600
8590886,8.591022,47.416369,452,8587655,8.592533999999999,47.41272,431,-21.0,425.3258416750062,50.21,600
8590886,8.591022,47.416369,452,8588742,8.587556,47.417266999999995,431,-21.0,305.92628990540123,50.21,480
8590886,8.591022,47.416369,452,8588743,8.588757000000001,47.419495,431,-21.0,395.9633081848842,50.21,540
8590886,8.591022,47.416369,452,8588744,8.585533,47.416856,431,-21.0,460.41947079956714,50.21,660
8590886,8.591022,47.416369,452,8590880,8.595469,47.418529,465,13.0,441.3474393033032,49.87,600
8590886,8.591022,47.416369,452,8590881,8.585823,47.414307,429,-23.0,490.1446588363249,50.23,660
8590886,8.591022,47.416369,452,8590886,8.591022,47.416369,452,0.0,0.0,50.0,120
8590886,8.591022,47.416369,452,8590888,8.593453,47.417846999999995,458,6.0,260.70176744386606,49.94,420
8590886,8.591022,47.416369,452,8590899,8.59125,47.41401,436,-16.0,263.480239411695,50.16,420
8590886,8.591022,47.416369,452,8594186,8.596886999999999,47.415456,460,8.0,498.53306167993713,49.92,660
8590886,8.591022,47.416369,452,8594187,8.593649000000001,47.415264,450,-2.0,250.76409513866037,50.02,420
8590887,8.598696,47.417615000000005,459,8590880,8.595469,47.418529,465,6.0,287.1736991106059,49.94,420
8590887,8.598696,47.417615000000005,459,8590883,8.600386,47.421583,467,8.0,463.1602250152774,49.92,660
8590887,8.598696,47.417615000000005,459,8590887,8.598696,47.417615000000005,459,0.0,0.0,50.0,120
8590887,8.598696,47.417615000000005,459,8590888,8.593453,47.417846999999995,458,-1.0,437.034198133209,50.01,600
8590887,8.598696,47.417615000000005,459,8590892,8.598494,47.419911,467,8.0,255.9813274372799,49.92,420
8590887,8.598696,47.417615000000005,459,8594186,8.596886999999999,47.415456,460,1.0,283.3581392568508,49.99,420
8590887,8.598696,47.417615000000005,459,8594187,8.593649000000001,47.415264,450,-9.0,494.7518094682942,50.09,660
8590887,8.598696,47.417615000000005,459,8594188,8.599578,47.415528,460,1.0,243.39401129687099,49.99,360
8590887,8.598696,47.417615000000005,459,8594190,8.596953,47.413639,440,-19.0,465.6785898451512,50.19,660
8590888,8.593453,47.417846999999995,458,8588742,8.587556,47.417266999999995,431,-27.0,495.64249949853314,50.27,660
8590888,8.593453,47.417846999999995,458,8588743,8.588757000000001,47.419495,431,-27.0,432.4389166853571,50.27,600
8590888,8.593453,47.417846999999995,458,8590880,8.595469,47.418529,465,7.0,184.23046436901376,49.93,300
8590888,8.593453,47.417846999999995,458,8590886,8.591022,47.416369,452,-6.0,260.6971183900499,50.06,420
8590888,8.593453,47.417846999999995,458,8590887,8.598696,47.417615000000005,459,1.0,437.0321732701116,49.99,600
8590888,8.593453,47.417846999999995,458,8590888,8.593453,47.417846999999995,458,0.0,0.0,50.0,120
8590888,8.593453,47.417846999999995,458,8590892,8.598494,47.419911,467,9.0,478.23620788519054,49.91,660
8590888,8.593453,47.417846999999995,458,8590899,8.59125,47.41401,436,-22.0,464.88586740933044,50.22,660
8590888,8.593453,47.417846999999995,458,8594186,8.596886999999999,47.415456,460,2.0,390.3003081500992,49.98,540
8590888,8.593453,47.417846999999995,458,8594187,8.593649000000001,47.415264,450,-8.0,287.7903569158532,50.08,420
8590889,8.579071,47.416497,427,8588745,8.581944,47.418807,431,4.0,350.92253921994063,49.96,540
8590889,8.579071,47.416497,427,8590889,8.579071,47.416497,427,0.0,0.0,50.0,120
8590890,8.604986,47.410121999999994,436,8590882,8.604482,47.413113,454,18.0,335.7007582057539,49.82,480
8590890,8.604986,47.410121999999994,436,8590885,8.608103999999999,47.411511,442,6.0,302.00212052790727,49.94,480
8590890,8.604986,47.410121999999994,436,8590890,8.604986,47.410121999999994,436,0.0,0.0,50.0,120
8590890,8.604986,47.410121999999994,436,8590894,8.601613,47.41101,441,5.0,297.57210443280457,49.95,420
8590890,8.604986,47.410121999999994,436,8590897,8.605588000000001,47.410979,443,7.0,107.88517855592796,49.93,240
8590890,8.604986,47.410121999999994,436,8590900,8.604885000000001,47.414575,455,19.0,495.58667991318504,49.81,660
8590890,8.604986,47.410121999999994,436,8594189,8.600624,47.413026,440,4.0,485.83359435443157,49.96,660
8590892,8.598494,47.419911,467,8590880,8.595469,47.418529,465,-2.0,294.9158837915859,50.02,420
8590892,8.598494,47.419911,467,8590883,8.600386,47.421583,467,0.0,243.6220545273049,50.0,360
8590892,8.598494,47.419911,467,8590887,8.598696,47.417615000000005,459,-8.0,255.9812766526647,50.08,420
8590892,8.598494,47.419911,467,8590888,8.593453,47.417846999999995,458,-9.0,478.2209893198136,50.09,660
8590892,8.598494,47.419911,467,8590892,8.598494,47.419911,467,0.0,0.0,50.0,120
8590892,8.598494,47.419911,467,8590896,8.599372,47.423671,474,7.0,424.48635655847517,49.93,600
8590892,8.598494,47.419911,467,8594188,8.599578,47.415528,460,-7.0,495.6926526791794,50.07,660
8590894,8.601613,47.41101,441,8590882,8.604482,47.413113,454,13.0,334.43235464091435,49.87,480
8590894,8.601613,47.41101,441,8590884,8.597269,47.411701,432,-9.0,369.65004984786054,50.09,540
8590894,8.601613,47.41101,441,8590890,8.604986,47.410121999999994,436,-5.0,297.5673936226657,50.05,420
8590894,8.601613,47.41101,441,8590894,8.601613,47.41101,441,0.0,0.0,50.0,120
8590894,8.601613,47.41101,441,8590895,8.597853,47.412352,436,-5.0,346.6719485458483,50.05,480
8590894,8.601613,47.41101,441,8590897,8.605588000000001,47.410979,443,2.0,330.7812882634939,49.98,480
8590894,8.601613,47.41101,441,8590900,8.604885000000001,47.414575,455,14.0,481.1117764467064,49.86,660
8590894,8.601613,47.41101,441,8594189,8.600624,47.413026,440,-1.0,238.79978084916934,50.01,360
8590894,8.601613,47.41101,441,8594190,8.596953,47.413639,440,-1.0,485.6146683539779,50.01,660
8590894,8.601613,47.41101,441,8594198,8.598064,47.409292,440,-1.0,351.7094057015566,50.01,540
8590895,8.597853,47.412352,436,65,8.595545,47.409209000000004,430,-6.0,398.818317922027,50.06,540
8590895,8.597853,47.412352,436,66,8.595545,47.409209000000004,430,-6.0,398.818317922027,50.06,540
8590895,8.597853,47.412352,436,8503129,8.591911,47.412717,431,-5.0,496.1210731539998,50.05,660
8590895,8.597853,47.412352,436,8587651,8.595545,47.409209000000004,430,-6.0,398.818317922027,50.06,540
8590895,8.597853,47.412352,436,8587655,8.592533999999999,47.41272,431,-5.0,444.50887606658057,50.05,600
8590895,8.597853,47.412352,436,8590884,8.597269,47.411701,432,-4.0,87.27764450081459,50.04,180
8590895,8.597853,47.412352,436,8590894,8.601613,47.41101,441,5.0,346.6643547892483,49.95,480
8590895,8.597853,47.412352,436,8590895,8.597853,47.412352,436,0.0,0.0,50.0,120
8590895,8.597853,47.412352,436,8594186,8.596886999999999,47.415456,460,24.0,355.197550583872,49.76,540
8590895,8.597853,47.412352,436,8594187,8.593649000000001,47.415264,450,14.0,476.8844034950415,49.86,660
8590895,8.597853,47.412352,436,8594188,8.599578,47.415528,460,24.0,381.9667547470467,49.76,540
8590895,8.597853,47.412352,436,8594189,8.600624,47.413026,440,4.0,242.48246519889497,49.96,360
8590895,8.597853,47.412352,436,8594190,8.596953,47.413639,440,4.0,161.56829186776298,49.96,300
8590895,8.597853,47.412352,436,8594198,8.598064,47.409292,440,4.0,340.73260021639373,49.96,480
8590896,8.599372,47.423671,474,8590883,8.600386,47.421583,467,-7.0,247.12980042147743,50.07,360
8590896,8.599372,47.423671,474,8590892,8.598494,47.419911,467,-7.0,424.48540903624695,50.07,600
8590896,8.599372,47.423671,474,8590896,8.599372,47.423671,474,0.0,0.0,50.0,120
8590897,8.605588000000001,47.410979,443,8590882,8.604482,47.413113,454,11.0,254.74960253383335,49.89,420
8590897,8.605588000000001,47.410979,443,8590885,8.608103999999999,47.411511,442,-1.0,217.55538501310252,50.01,360
8590897,8.605588000000001,47.410979,443,8590890,8.604986,47.410121999999994,436,-7.0,107.88477911597292,50.07,240
8590897,8.605588000000001,47.410979,443,8590894,8.601613,47.41101,441,-2.0,330.78149372716166,50.02,480
8590897,8.605588000000001,47.410979,443,8590897,8.605588000000001,47.410979,443,0.0,0.0,50.0,120
8590897,8.605588000000001,47.410979,443,8590898,8.606877,47.414771,452,9.0,435.1731488112905,49.91,600
8590897,8.605588000000001,47.410979,443,8590900,8.604885000000001,47.414575,455,12.0,404.2915428363033,49.88,600
8590897,8.605588000000001,47.410979,443,8594189,8.600624,47.413026,440,-3.0,471.63220798765786,50.03,660
8590898,8.606877,47.414771,452,8590882,8.604482,47.413113,454,2.0,271.49050256278286,49.98,420
8590898,8.606877,47.414771,452,8590885,8.608103999999999,47.411511,442,-10.0,376.73109035825195,50.1,540
8590898,8.606877,47.414771,452,8590897,8.605588000000001,47.410979,443,-9.0,435.1711399061574,50.09,600
8590898,8.606877,47.414771,452,8590898,8.606877,47.414771,452,0.0,0.0,50.0,120
8590898,8.606877,47.414771,452,8590900,8.604885000000001,47.414575,455,3.0,167.20703744835404,49.97,300
8590899,8.59125,47.41401,436,8503129,8.591911,47.412717,431,-5.0,154.0173842947478,50.05,300
