Day,Trip_ID,Type,Line_ID,Start_Station,Start_ID,Start_Time,Start_Delay,Stop_Station,Stop_ID,Stop_Time,Stop_Delay
2019-05-15,85:11:10839:001,Zug,10839,Zürich Altstetten,8503001,2019-05-16 00:16:00,0.0,Zürich HB,8503000,2019-05-16 00:21:00,0.0
2019-05-15,85:11:14017:001,Zug,14017,Zürich HB,8503000,2019-05-15 05:21:00,64.0,Zürich Wiedikon,8503011,2019-05-15 05:24:00,81.0
2019-05-15,85:11:14017:001,Zug,14017,Zürich Wiedikon,8503011,2019-05-15 05:24:00,112.0,Zürich Enge,8503010,2019-05-15 05:26:00,64.0
2019-05-15,85:11:14017:001,Zug,14017,Zürich Enge,8503010,2019-05-15 05:27:00,58.0,Zürich Wollishofen,8503009,2019-05-15 05:29:00,39.0
2019-05-15,85:11:14019:002,Zug,14019,Zürich Oerlikon,8503006,2019-05-15 05:39:00,39.0,Zürich Wipkingen,8503015,2019-05-15 05:41:00,54.0
2019-05-15,85:11:14019:002,Zug,14019,Zürich Wipkingen,8503015,2019-05-15 05:41:00,103.0,Zürich HB,8503000,2019-05-15 05:46:00,72.0
2019-05-15,85:11:14019:002,Zug,14019,Zürich HB,8503000,2019-05-15 05:51:00,54.0,Zürich Wiedikon,8503011,2019-05-15 05:54:00,53.0
2019-05-15,85:11:14019:002,Zug,14019,Zürich Wiedikon,8503011,2019-05-15 05:54:00,94.0,Zürich Enge,8503010,2019-05-15 05:56:00,47.0
2019-05-15,85:11:14019:002,Zug,14019,Zürich Enge,8503010,2019-05-15 05:57:00,38.0,Zürich Wollishofen,8503009,2019-05-15 05:59:00,17.0
2019-05-15,85:11:14020:002,Zug,14020,Zürich Wollishofen,8503009,2019-05-15 05:58:00,79.0,Zürich Enge,8503010,2019-05-15 06:02:00,-73.0
2019-05-15,85:11:14020:002,Zug,14020,Zürich Enge,8503010,2019-05-15 06:03:00,31.0,Zürich Wiedikon,8503011,2019-05-15 06:04:00,39.0
2019-05-15,85:11:14020:002,Zug,14020,Zürich Wiedikon,8503011,2019-05-15 06:04:00,99.0,Zürich HB,8503000,2019-05-15 06:09:00,-53.0
2019-05-15,85:11:14020:002,Zug,14020,Zürich HB,8503000,2019-05-15 06:14:00,51.0,Zürich Wipkingen,8503015,2019-05-15 06:17:00,59.0
2019-05-15,85:11:14020:002,Zug,14020,Zürich Wipkingen,8503015,2019-05-15 06:17:00,114.0,Zürich Oerlikon,8503006,2019-05-15 06:21:00,41.0
2019-05-15,85:11:14021:001,Zug,14021,Zürich Oerlikon,8503006,2019-05-15 06:09:00,88.0,Zürich Wipkingen,8503015,2019-05-15 06:11:00,102.0
2019-05-15,85:11:14021:001,Zug,14021,Zürich Wipkingen,8503015,2019-05-15 06:11:00,155.0,Zürich HB,8503000,2019-05-15 06:16:00,106.0
2019-05-15,85:11:14021:001,Zug,14021,Zürich HB,8503000,2019-05-15 06:21:00,48.0,Zürich Wiedikon,8503011,2019-05-15 06:24:00,60.0
2019-05-15,85:11:14021:001,Zug,14021,Zürich Wiedikon,8503011,2019-05-15 06:24:00,191.0,Zürich Enge,8503010,2019-05-15 06:26:00,152.0
2019-05-15,85:11:14021:001,Zug,14021,Zürich Enge,8503010,2019-05-15 06:27:00,141.0,Zürich Wollishofen,8503009,2019-05-15 06:29:00,124.0
2019-05-15,85:11:14022:002,Zug,14022,Zürich Wollishofen,8503009,2019-05-15 06:28:00,175.0,Zürich Enge,8503010,2019-05-15 06:32:00,30.0
2019-05-15,85:11:14022:002,Zug,14022,Zürich Enge,8503010,2019-05-15 06:33:00,48.0,Zürich Wiedikon,8503011,2019-05-15 06:34:00,57.0
2019-05-15,85:11:14022:002,Zug,14022,Zürich Wiedikon,8503011,2019-05-15 06:34:00,118.0,Zürich HB,8503000,2019-05-15 06:39:00,-14.0
2019-05-15,85:11:14022:002,Zug,14022,Zürich HB,8503000,2019-05-15 06:44:00,81.0,Zürich Wipkingen,8503015,2019-05-15 06:47:00,92.0
2019-05-15,85:11:14022:002,Zug,14022,Zürich Wipkingen,8503015,2019-05-15 06:47:00,138.0,Zürich Oerlikon,8503006,2019-05-15 06:51:00,65.0
2019-05-15,85:11:14023:002,Zug,14023,Zürich Oerlikon,8503006,2019-05-15 06:39:00,42.0,Zürich Wipkingen,8503015,2019-05-15 06:41:00,57.0
2019-05-15,85:11:14023:002,Zug,14023,Zürich Wipkingen,8503015,2019-05-15 06:41:00,126.0,Zürich HB,8503000,2019-05-15 06:46:00,34.0
2019-05-15,85:11:14023:002,Zug,14023,Zürich HB,8503000,2019-05-15 06:51:00,133.0,Zürich Wiedikon,8503011,2019-05-15 06:54:00,151.0
2019-05-15,85:11:14023:002,Zug,14023,Zürich Wiedikon,8503011,2019-05-15 06:54:00,186.0,Zürich Enge,8503010,2019-05-15 06:56:00,140.0
2019-05-15,85:11:14023:002,Zug,14023,Zürich Enge,8503010,2019-05-15 06:57:00,125.0,Zürich Wollishofen,8503009,2019-05-15 06:59:00,103.0
2019-05-15,85:11:14024:002,Zug,14024,Zürich Wollishofen,8503009,2019-05-15 06:58:00,169.0,Zürich Enge,8503010,2019-05-15 07:02:00,15.0
2019-05-15,85:11:14024:002,Zug,14024,Zürich Enge,8503010,2019-05-15 07:03:00,26.0,Zürich Wiedikon,8503011,2019-05-15 07:04:00,38.0
2019-05-15,85:11:14024:002,Zug,14024,Zürich Wiedikon,8503011,2019-05-15 07:04:00,102.0,Zürich HB,8503000,2019-05-15 07:09:00,-56.0
2019-05-15,85:11:14024:002,Zug,14024,Zürich HB,8503000,2019-05-15 07:14:00,53.0,Zürich Wipkingen,8503015,2019-05-15 07:17:00,65.0
2019-05-15,85:11:14024:002,Zug,14024,Zürich Wipkingen,8503015,2019-05-15 07:17:00,116.0,Zürich Oerlikon,8503006,2019-05-15 07:21:00,44.0
2019-05-15,85:11:14025:001,Zug,14025,Zürich Oerlikon,8503006,2019-05-15 07:09:00,45.0,Zürich Wipkingen,8503015,2019-05-15 07:11:00,64.0
2019-05-15,85:11:14025:001,Zug,14025,Zürich Wipkingen,8503015,2019-05-15 07:11:00,123.0,Zürich HB,8503000,2019-05-15 07:16:00,37.0
2019-05-15,85:11:14025:001,Zug,14025,Zürich HB,8503000,2019-05-15 07:21:00,62.0,Zürich Wiedikon,8503011,2019-05-15 07:24:00,84.0
2019-05-15,85:11:14025:001,Zug,14025,Zürich Wiedikon,8503011,2019-05-15 07:24:00,120.0,Zürich Enge,8503010,2019-05-15 07:26:00,83.0
2019-05-15,85:11:14025:001,Zug,14025,Zürich Enge,8503010,2019-05-15 07:27:00,89.0,Zürich Wollishofen,8503009,2019-05-15 07:29:00,70.0
2019-05-15,85:11:14026:002,Zug,14026,Zürich Wollishofen,8503009,2019-05-15 07:27:00,282.0,Zürich Enge,8503010,2019-05-15 07:32:00,74.0
2019-05-15,85:11:14026:002,Zug,14026,Zürich Enge,8503010,2019-05-15 07:33:00,82.0,Zürich Wiedikon,8503011,2019-05-15 07:34:00,94.0
2019-05-15,85:11:14026:002,Zug,14026,Zürich Wiedikon,8503011,2019-05-15 07:34:00,150.0,Zürich HB,8503000,2019-05-15 07:39:00,-4.0
2019-05-15,85:11:14026:002,Zug,14026,Zürich HB,8503000,2019-05-15 07:44:00,170.0,Zürich Wipkingen,8503015,2019-05-15 07:47:00,195.0
2019-05-15,85:11:14026:002,Zug,14026,Zürich Wipkingen,8503015,2019-05-15 07:47:00,248.0,Zürich Oerlikon,8503006,2019-05-15 07:51:00,179.0
2019-05-15,85:11:14027:002,Zug,14027,Zürich Oerlikon,8503006,2019-05-15 07:39:00,34.0,Zürich Wipkingen,8503015,2019-05-15 07:41:00,50.0
2019-05-15,85:11:14027:002,Zug,14027,Zürich Wipkingen,8503015,2019-05-15 07:41:00,98.0,Zürich HB,8503000,2019-05-15 07:46:00,6.0
2019-05-15,85:11:14027:002,Zug,14027,Zürich HB,8503000,2019-05-15 07:51:00,69.0,Zürich Wiedikon,8503011,2019-05-15 07:54:00,62.0
2019-05-15,85:11:14027:002,Zug,14027,Zürich Wiedikon,8503011,2019-05-15 07:54:00,118.0,Zürich Enge,8503010,2019-05-15 07:56:00,76.0
2019-05-15,85:11:14027:002,Zug,14027,Zürich Enge,8503010,2019-05-15 07:57:00,77.0,Zürich Wollishofen,8503009,2019-05-15 07:59:00,57.0
2019-05-15,85:11:14028:002,Zug,14028,Zürich Wollishofen,8503009,2019-05-15 07:57:00,236.0,Zürich Enge,8503010,2019-05-15 08:02:00,26.0
2019-05-15,85:11:14028:002,Zug,14028,Zürich Enge,8503010,2019-05-15 08:03:00,29.0,Zürich Wiedikon,8503011,2019-05-15 08:04:00,36.0
2019-05-15,85:11:14028:002,Zug,14028,Zürich Wiedikon,8503011,2019-05-15 08:04:00,118.0,Zürich HB,8503000,2019-05-15 08:09:00,-8.0
2019-05-15,85:11:14028:002,Zug,14028,Zürich HB,8503000,2019-05-15 08:14:00,52.0,Zürich Wipkingen,8503015,2019-05-15 08:17:00,61.0
2019-05-15,85:11:14028:002,Zug,14028,Zürich Wipkingen,8503015,2019-05-15 08:17:00,131.0,Zürich Oerlikon,8503006,2019-05-15 08:21:00,58.0
2019-05-15,85:11:14029:001,Zug,14029,Zürich Oerlikon,8503006,2019-05-15 08:09:00,43.0,Zürich Wipkingen,8503015,2019-05-15 08:11:00,61.0
2019-05-15,85:11:14029:001,Zug,14029,Zürich Wipkingen,8503015,2019-05-15 08:11:00,113.0,Zürich HB,8503000,2019-05-15 08:16:00,25.0
2019-05-15,85:11:14029:001,Zug,14029,Zürich HB,8503000,2019-05-15 08:21:00,74.0,Zürich Wiedikon,8503011,2019-05-15 08:24:00,87.0
2019-05-15,85:11:14029:001,Zug,14029,Zürich Wiedikon,8503011,2019-05-15 08:24:00,118.0,Zürich Enge,8503010,2019-05-15 08:26:00,69.0
2019-05-15,85:11:14029:001,Zug,14029,Zürich Enge,8503010,2019-05-15 08:27:00,63.0,Zürich Wollishofen,8503009,2019-05-15 08:29:00,42.0
2019-05-15,85:11:14030:002,Zug,14030,Zürich Wollishofen,8503009,2019-05-15 08:27:00,233.0,Zürich Enge,8503010,2019-05-15 08:32:00,21.0
2019-05-15,85:11:14030:002,Zug,14030,Zürich Enge,8503010,2019-05-15 08:33:00,24.0,Zürich Wiedikon,8503011,2019-05-15 08:34:00,36.0
2019-05-15,85:11:14030:002,Zug,14030,Zürich Wiedikon,8503011,2019-05-15 08:34:00,95.0,Zürich HB,8503000,2019-05-15 08:39:00,-51.0
2019-05-15,85:11:14030:002,Zug,14030,Zürich HB,8503000,2019-05-15 08:44:00,45.0,Zürich Wipkingen,8503015,2019-05-15 08:47:00,48.0
2019-05-15,85:11:14030:002,Zug,14030,Zürich Wipkingen,8503015,2019-05-15 08:47:00,101.0,Zürich Oerlikon,8503006,2019-05-15 08:51:00,64.0
2019-05-15,85:11:14031:002,Zug,14031,Zürich Oerlikon,8503006,2019-05-15 08:39:00,40.0,Zürich Wipkingen,8503015,2019-05-15 08:41:00,54.0
2019-05-15,85:11:14031:002,Zug,14031,Zürich Wipkingen,8503015,2019-05-15 08:41:00,102.0,Zürich HB,8503000,2019-05-15 08:46:00,13.0
2019-05-15,85:11:14031:002,Zug,14031,Zürich HB,8503000,2019-05-15 08:51:00,79.0,Zürich Wiedikon,8503011,2019-05-15 08:54:00,351.0
2019-05-15,85:11:14031:002,Zug,14031,Zürich Wiedikon,8503011,2019-05-15 08:54:00,387.0,Zürich Enge,8503010,2019-05-15 08:56:00,347.0
2019-05-15,85:11:14031:002,Zug,14031,Zürich Enge,8503010,2019-05-15 08:57:00,337.0,Zürich Wollishofen,8503009,2019-05-15 08:59:00,314.0
2019-05-15,85:11:14032:002,Zug,14032,Zürich Wollishofen,8503009,2019-05-15 08:57:00,284.0,Zürich Enge,8503010,2019-05-15 09:02:00,71.0
2019-05-15,85:11:14032:002,Zug,14032,Zürich Enge,8503010,2019-05-15 09:03:00,69.0,Zürich Wiedikon,8503011,2019-05-15 09:04:00,76.0
2019-05-15,85:11:14032:002,Zug,14032,Zürich Wiedikon,8503011,2019-05-15 09:04:00,136.0,Zürich HB,8503000,2019-05-15 09:09:00,-30.0
2019-05-15,85:11:14032:002,Zug,14032,Zürich HB,8503000,2019-05-15 09:14:00,63.0,Zürich Wipkingen,8503015,2019-05-15 09:17:00,72.0
2019-05-15,85:11:14032:002,Zug,14032,Zürich Wipkingen,8503015,2019-05-15 09:17:00,132.0,Zürich Oerlikon,8503006,2019-05-15 09:21:00,60.0
2019-05-15,85:11:14033:001,Zug,14033,Zürich Oerlikon,8503006,2019-05-15 09:09:00,36.0,Zürich Wipkingen,8503015,2019-05-15 09:11:00,51.0
2019-05-15,85:11:14033:001,Zug,14033,Zürich Wipkingen,8503015,2019-05-15 09:11:00,91.0,Zürich HB,8503000,2019-05-15 09:16:00,5.0
2019-05-15,85:11:14033:001,Zug,14033,Zürich HB,8503000,2019-05-15 09:21:00,62.0,Zürich Wiedikon,8503011,2019-05-15 09:24:00,70.0
2019-05-15,85:11:14033:001,Zug,14033,Zürich Wiedikon,8503011,2019-05-15 09:24:00,110.0,Zürich Enge,8503010,2019-05-15 09:26:00,68.0
2019-05-15,85:11:14033:001,Zug,14033,Zürich Enge,8503010,2019-05-15 09:27:00,80.0,Zürich Wollishofen,8503009,2019-05-15 09:29:00,62.0
2019-05-15,85:11:14034:002,Zug,14034,Zürich Wollishofen,8503009,2019-05-15 09:27:00,535.0,Zürich Enge,8503010,2019-05-15 09:32:00,322.0
2019-05-15,85:11:14034:002,Zug,14034,Zürich Enge,8503010,2019-05-15 09:33:00,314.0,Zürich Wiedikon,8503011,2019-05-15 09:34:00,327.0
2019-05-15,85:11:14034:002,Zug,14034,Zürich Wiedikon,8503011,2019-05-15 09:34:00,372.0,Zürich HB,8503000,2019-05-15 09:39:00,278.0
2019-05-15,85:11:14034:002,Zug,14034,Zürich HB,8503000,2019-05-15 09:44:00,228.0,Zürich Wipkingen,8503015,2019-05-15 09:47:00,237.0
2019-05-15,85:11:14034:002,Zug,14034,Zürich Wipkingen,8503015,2019-05-15 09:47:00,287.0,Zürich Oerlikon,8503006,2019-05-15 09:51:00,219.0
2019-05-15,85:11:14035:002,Zug,14035,Zürich Oerlikon,8503006,2019-05-15 09:39:00,55.0,Zürich Wipkingen,8503015,2019-05-15 09:41:00,66.0
2019-05-15,85:11:14035:002,Zug,14035,Zürich Wipkingen,8503015,2019-05-15 09:41:00,119.0,Zürich HB,8503000,2019-05-15 09:46:00,35.0
2019-05-15,85:11:14035:002,Zug,14035,Zürich HB,8503000,2019-05-15 09:51:00,73.0,Zürich Wiedikon,8503011,2019-05-15 09:54:00,70.0
2019-05-15,85:11:14035:002,Zug,14035,Zürich Wiedikon,8503011,2019-05-15 09:54:00,92.0,Zürich Enge,8503010,2019-05-15 09:56:00,43.0
2019-05-15,85:11:14035:002,Zug,14035,Zürich Enge,8503010,2019-05-15 09:57:00,32.0,Zürich Wollishofen,8503009,2019-05-15 09:59:00,9.0
2019-05-15,85:11:14036:002,Zug,14036,Zürich Wollishofen,8503009,2019-05-15 09:57:00,177.0,Zürich Enge,8503010,2019-05-15 10:02:00,-26.0
2019-05-15,85:11:14036:002,Zug,14036,Zürich Enge,8503010,2019-05-15 10:03:00,23.0,Zürich Wiedikon,8503011,2019-05-15 10:04:00,29.0
2019-05-15,85:11:14036:002,Zug,14036,Zürich Wiedikon,8503011,2019-05-15 10:04:00,79.0,Zürich HB,8503000,2019-05-15 10:09:00,-74.0
2019-05-15,85:11:14036:002,Zug,14036,Zürich HB,8503000,2019-05-15 10:14:00,71.0,Zürich Wipkingen,8503015,2019-05-15 10:17:00,83.0
2019-05-15,85:11:14036:002,Zug,14036,Zürich Wipkingen,8503015,2019-05-15 10:17:00,133.0,Zürich Oerlikon,8503006,2019-05-15 10:21:00,58.0
2019-05-15,85:11:14037:001,Zug,14037,Zürich Oerlikon,8503006,2019-05-15 10:09:00,41.0,Zürich Wipkingen,8503015,2019-05-15 10:11:00,61.0
2019-05-15,85:11:14037:001,Zug,14037,Zürich Wipkingen,8503015,2019-05-15 10:11:00,116.0,Zürich HB,8503000,2019-05-15 10:16:00,26.0
2019-05-15,85:11:14037:001,Zug,14037,Zürich HB,8503000,2019-05-15 10:21:00,68.0,Zürich Wiedikon,8503011,2019-05-15 10:24:00,64.0
2019-05-15,85:11:14037:001,Zug,14037,Zürich Wiedikon,8503011,2019-05-15 10:24:00,106.0,Zürich Enge,8503010,2019-05-15 10:26:00,65.0
2019-05-15,85:11:14037:001,Zug,14037,Zürich Enge,8503010,2019-05-15 10:27:00,56.0,Zürich Wollishofen,8503009,2019-05-15 10:29:00,35.0
2019-05-15,85:11:14038:002,Zug,14038,Zürich Wollishofen,8503009,2019-05-15 10:27:00,403.0,Zürich Enge,8503010,2019-05-15 10:32:00,197.0
2019-05-15,85:11:14038:002,Zug,14038,Zürich Enge,8503010,2019-05-15 10:33:00,189.0,Zürich Wiedikon,8503011,2019-05-15 10:34:00,197.0
2019-05-15,85:11:14038:002,Zug,14038,Zürich Wiedikon,8503011,2019-05-15 10:34:00,268.0,Zürich HB,8503000,2019-05-15 10:39:00,137.0
2019-05-15,85:11:14038:002,Zug,14038,Zürich HB,8503000,2019-05-15 10:44:00,97.0,Zürich Wipkingen,8503015,2019-05-15 10:47:00,89.0
2019-05-15,85:11:14038:002,Zug,14038,Zürich Wipkingen,8503015,2019-05-15 10:47:00,145.0,Zürich Oerlikon,8503006,2019-05-15 10:51:00,72.0
2019-05-15,85:11:14039:002,Zug,14039,Zürich Oerlikon,8503006,2019-05-15 10:39:00,27.0,Zürich Wipkingen,8503015,2019-05-15 10:41:00,44.0
2019-05-15,85:11:14039:002,Zug,14039,Zürich Wipkingen,8503015,2019-05-15 10:41:00,87.0,Zürich HB,8503000,2019-05-15 10:46:00,-4.0
2019-05-15,85:11:14039:002,Zug,14039,Zürich HB,8503000,2019-05-15 10:51:00,150.0,Zürich Wiedikon,8503011,2019-05-15 10:54:00,157.0
2019-05-15,85:11:14039:002,Zug,14039,Zürich Wiedikon,8503011,2019-05-15 10:54:00,190.0,Zürich Enge,8503010,2019-05-15 10:56:00,147.0
2019-05-15,85:11:14039:002,Zug,14039,Zürich Enge,8503010,2019-05-15 10:57:00,137.0,Zürich Wollishofen,8503009,2019-05-15 10:59:00,116.0
2019-05-15,85:11:14040:003,Zug,14040,Zürich Wollishofen,8503009,2019-05-15 10:57:00,218.0,Zürich Enge,8503010,2019-05-15 11:02:00,9.0
2019-05-15,85:11:14040:003,Zug,14040,Zürich Enge,8503010,2019-05-15 11:03:00,29.0,Zürich Wiedikon,8503011,2019-05-15 11:04:00,35.0
2019-05-15,85:11:14040:003,Zug,14040,Zürich Wiedikon,8503011,2019-05-15 11:04:00,81.0,Zürich HB,8503000,2019-05-15 11:09:00,-64.0
2019-05-15,85:11:14040:003,Zug,14040,Zürich HB,8503000,2019-05-15 11:14:00,53.0,Zürich Wipkingen,8503015,2019-05-15 11:17:00,60.0
2019-05-15,85:11:14040:003,Zug,14040,Zürich Wipkingen,8503015,2019-05-15 11:17:00,109.0,Zürich Oerlikon,8503006,2019-05-15 11:21:00,34.0
2019-05-15,85:11:14041:001,Zug,14041,Zürich Oerlikon,8503006,2019-05-15 11:09:00,57.0,Zürich Wipkingen,8503015,2019-05-15 11:11:00,70.0
2019-05-15,85:11:14041:001,Zug,14041,Zürich Wipkingen,8503015,2019-05-15 11:11:00,114.0,Zürich HB,8503000,2019-05-15 11:16:00,19.0
2019-05-15,85:11:14041:001,Zug,14041,Zürich HB,8503000,2019-05-15 11:21:00,63.0,Zürich Wiedikon,8503011,2019-05-15 11:24:00,74.0
2019-05-15,85:11:14041:001,Zug,14041,Zürich Wiedikon,8503011,2019-05-15 11:24:00,107.0,Zürich Enge,8503010,2019-05-15 11:26:00,64.0
2019-05-15,85:11:14041:001,Zug,14041,Zürich Enge,8503010,2019-05-15 11:27:00,74.0,Zürich Wollishofen,8503009,2019-05-15 11:29:00,52.0
2019-05-15,85:11:14042:002,Zug,14042,Zürich Wollishofen,8503009,2019-05-15 11:27:00,259.0,Zürich Enge,8503010,2019-05-15 11:32:00,47.0
2019-05-15,85:11:14042:002,Zug,14042,Zürich Enge,8503010,2019-05-15 11:33:00,48.0,Zürich Wiedikon,8503011,2019-05-15 11:34:00,58.0
2019-05-15,85:11:14042:002,Zug,14042,Zürich Wiedikon,8503011,2019-05-15 11:34:00,113.0,Zürich HB,8503000,2019-05-15 11:39:00,-31.0
2019-05-15,85:11:14042:002,Zug,14042,Zürich HB,8503000,2019-05-15 11:44:00,69.0,Zürich Wipkingen,8503015,2019-05-15 11:47:00,68.0
2019-05-15,85:11:14042:002,Zug,14042,Zürich Wipkingen,8503015,2019-05-15 11:47:00,121.0,Zürich Oerlikon,8503006,2019-05-15 11:51:00,49.0
2019-05-15,85:11:14043:002,Zug,14043,Zürich Oerlikon,8503006,2019-05-15 11:39:00,62.0,Zürich Wipkingen,8503015,2019-05-15 11:41:00,83.0
2019-05-15,85:11:14043:002,Zug,14043,Zürich Wipkingen,8503015,2019-05-15 11:41:00,130.0,Zürich HB,8503000,2019-05-15 11:46:00,43.0
2019-05-15,85:11:14043:002,Zug,14043,Zürich HB,8503000,2019-05-15 11:51:00,71.0,Zürich Wiedikon,8503011,2019-05-15 11:54:00,77.0
2019-05-15,85:11:14043:002,Zug,14043,Zürich Wiedikon,8503011,2019-05-15 11:54:00,105.0,Zürich Enge,8503010,2019-05-15 11:56:00,57.0
2019-05-15,85:11:14043:002,Zug,14043,Zürich Enge,8503010,2019-05-15 11:57:00,57.0,Zürich Wollishofen,8503009,2019-05-15 11:59:00,34.0
2019-05-15,85:11:14044:002,Zug,14044,Zürich Wollishofen,8503009,2019-05-15 11:58:00,114.0,Zürich Enge,8503010,2019-05-15 12:02:00,-23.0
2019-05-15,85:11:14044:002,Zug,14044,Zürich Enge,8503010,2019-05-15 12:03:00,33.0,Zürich Wiedikon,8503011,2019-05-15 12:04:00,42.0
2019-05-15,85:11:14044:002,Zug,14044,Zürich Wiedikon,8503011,2019-05-15 12:04:00,99.0,Zürich HB,8503000,2019-05-15 12:09:00,-32.0
2019-05-15,85:11:14044:002,Zug,14044,Zürich HB,8503000,2019-05-15 12:14:00,54.0,Zürich Wipkingen,8503015,2019-05-15 12:17:00,56.0
2019-05-15,85:11:14044:002,Zug,14044,Zürich Wipkingen,8503015,2019-05-15 12:17:00,126.0,Zürich Oerlikon,8503006,2019-05-15 12:21:00,56.0
2019-05-15,85:11:14045:001,Zug,14045,Zürich Oerlikon,8503006,2019-05-15 12:09:00,35.0,Zürich Wipkingen,8503015,2019-05-15 12:11:00,54.0
2019-05-15,85:11:14045:001,Zug,14045,Zürich Wipkingen,8503015,2019-05-15 12:11:00,129.0,Zürich HB,8503000,2019-05-15 12:16:00,39.0
2019-05-15,85:11:14045:001,Zug,14045,Zürich HB,8503000,2019-05-15 12:21:00,55.0,Zürich Wiedikon,8503011,2019-05-15 12:24:00,71.0
2019-05-15,85:11:14045:001,Zug,14045,Zürich Wiedikon,8503011,2019-05-15 12:24:00,112.0,Zürich Enge,8503010,2019-05-15 12:26:00,75.0
2019-05-15,85:11:14045:001,Zug,14045,Zürich Enge,8503010,2019-05-15 12:27:00,90.0,Zürich Wollishofen,8503009,2019-05-15 12:29:00,75.0
2019-05-15,85:11:14046:002,Zug,14046,Zürich Wollishofen,8503009,2019-05-15 12:28:00,129.0,Zürich Enge,8503010,2019-05-15 12:32:00,-25.0
2019-05-15,85:11:14046:002,Zug,14046,Zürich Enge,8503010,2019-05-15 12:33:00,24.0,Zürich Wiedikon,8503011,2019-05-15 12:34:00,32.0
2019-05-15,85:11:14046:002,Zug,14046,Zürich Wiedikon,8503011,2019-05-15 12:34:00,94.0,Zürich HB,8503000,2019-05-15 12:39:00,-43.0
2019-05-15,85:11:14046:002,Zug,14046,Zürich HB,8503000,2019-05-15 12:44:00,51.0,Zürich Wipkingen,8503015,2019-05-15 12:47:00,55.0
2019-05-15,85:11:14046:002,Zug,14046,Zürich Wipkingen,8503015,2019-05-15 12:47:00,109.0,Zürich Oerlikon,8503006,2019-05-15 12:51:00,47.0
2019-05-15,85:11:14047:002,Zug,14047,Zürich Oerlikon,8503006,2019-05-15 12:39:00,58.0,Zürich Wipkingen,8503015,2019-05-15 12:41:00,73.0
2019-05-15,85:11:14047:002,Zug,14047,Zürich Wipkingen,8503015,2019-05-15 12:41:00,125.0,Zürich HB,8503000,2019-05-15 12:46:00,42.0
2019-05-15,85:11:14047:002,Zug,14047,Zürich HB,8503000,2019-05-15 12:51:00,53.0,Zürich Wiedikon,8503011,2019-05-15 12:54:00,53.0
2019-05-15,85:11:14047:002,Zug,14047,Zürich Wiedikon,8503011,2019-05-15 12:54:00,84.0,Zürich Enge,8503010,2019-05-15 12:56:00,37.0
2019-05-15,85:11:14047:002,Zug,14047,Zürich Enge,8503010,2019-05-15 12:57:00,31.0,Zürich Wollishofen,8503009,2019-05-15 12:59:00,11.0
2019-05-15,85:11:14048:002,Zug,14048,Zürich Wollishofen,8503009,2019-05-15 12:58:00,0.0,Zürich Enge,8503010,2019-05-15 13:02:00,0.0
2019-05-15,85:11:14048:002,Zug,14048,Zürich Enge,8503010,2019-05-15 13:03:00,0.0,Zürich Wiedikon,8503011,2019-05-15 13:04:00,0.0
2019-05-15,85:11:14048:002,Zug,14048,Zürich Wiedikon,8503011,2019-05-15 13:04:00,0.0,Zürich HB,8503000,2019-05-15 13:09:00,0.0
2019-05-15,85:11:14048:002,Zug,14048,Zürich HB,8503000,2019-05-15 13:14:00,0.0,Zürich Wipkingen,8503015,2019-05-15 13:17:00,0.0
2019-05-15,85:11:14048:002,Zug,14048,Zürich Wipkingen,8503015,2019-05-15 13:17:00,0.0,Zürich Oerlikon,8503006,2019-05-15 13:21:00,0.0
2019-05-15,85:11:14049:001,Zug,14049,Zürich Oerlikon,8503006,2019-05-15 13:09:00,0.0,Zürich Wipkingen,8503015,2019-05-15 13:11:00,0.0
2019-05-15,85:11:14049:001,Zug,14049,Zürich Wipkingen,8503015,2019-05-15 13:11:00,0.0,Zürich HB,8503000,2019-05-15 13:16:00,0.0
2019-05-15,85:11:14049:001,Zug,14049,Zürich HB,8503000,2019-05-15 13:21:00,0.0,Zürich Wiedikon,8503011,2019-05-15 13:24:00,0.0
2019-05-15,85:11:14049:001,Zug,14049,Zürich Wiedikon,8503011,2019-05-15 13:24:00,0.0,Zürich Enge,8503010,2019-05-15 13:26:00,0.0
2019-05-15,85:11:14049:001,Zug,14049,Zürich Enge,8503010,2019-05-15 13:27:00,0.0,Zürich Wollishofen,8503009,2019-05-15 13:29:00,0.0
2019-05-15,85:11:14050:002,Zug,14050,Zürich Wollishofen,8503009,2019-05-15 13:28:00,0.0,Zürich Enge,8503010,2019-05-15 13:32:00,0.0
2019-05-15,85:11:14050:002,Zug,14050,Zürich Enge,8503010,2019-05-15 13:33:00,0.0,Zürich Wiedikon,8503011,2019-05-15 13:34:00,0.0
2019-05-15,85:11:14050:002,Zug,14050,Zürich Wiedikon,8503011,2019-05-15 13:34:00,0.0,Zürich HB,8503000,2019-05-15 13:39:00,0.0
2019-05-15,85:11:14050:002,Zug,14050,Zürich HB,8503000,2019-05-15 13:44:00,0.0,Zürich Wipkingen,8503015,2019-05-15 13:47:00,0.0
2019-05-15,85:11:14050:002,Zug,14050,Zürich Wipkingen,8503015,2019-05-15 13:47:00,0.0,Zürich Oerlikon,8503006,2019-05-15 13:51:00,0.0
2019-05-15,85:11:14051:002,Zug,14051,Zürich Oerlikon,8503006,2019-05-15 13:39:00,0.0,Zürich Wipkingen,8503015,2019-05-15 13:41:00,0.0
